EndYear;Rk;G;Date;Years;Days;Age;Tm;Home;Opp;Win;Diff;GS;MP;FG;FGA;FG_PCT;3P;3PA;3P_PCT;FT;FTA;FT_PCT;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc
1992;17;17;12/6/1991;28;292;2879945243;CHI;1;CHH;1;18;1;34;8;19;421;1;2;5;2;4;5;1;10;11;10;1;0;1;3;19;176
1992;18;18;12/7/1991;28;293;2880219028;CHI;0;PHI;0;-3;1;41;12;25;48;0;1;0;8;10;8;3;11;14;9;3;1;4;2;32;291
1992;19;19;12/10/1991;28;296;2881040383;CHI;1;SEA;1;5;1;39;7;20;35;0;1;0;5;8;625;3;8;11;1;0;1;1;3;19;103
1992;20;20;12/13/1991;28;299;2881861739;CHI;1;NYK;1;10;1;43;9;18;5;0;2;0;9;12;75;1;7;8;6;4;0;3;2;27;24
1992;21;21;12/14/1991;28;300;2882135524;CHI;0;WSB;1;13;1;33;12;19;632;0;1;0;5;8;625;3;6;9;1;2;3;1;3;29;258
1992;22;22;12/17/1991;28;303;2882956879;CHI;1;LAL;0;-13;1;38;6;20;3;0;3;0;9;10;9;0;4;4;7;3;3;0;3;21;19
1992;23;23;12/20/1991;28;306;2883778234;CHI;0;NJN;1;17;1;30;8;18;444;0;0;0;8;8;1;1;4;5;4;1;2;0;0;24;217
1992;24;24;12/21/1991;28;307;2884052019;CHI;1;ATL;1;14;1;43;16;24;667;2;2;1;3;3;1;1;8;9;10;4;1;3;2;37;376
1992;25;25;12/25/1991;28;311;2885147159;CHI;1;BOS;1;22;1;35;6;14;429;0;1;0;2;2;1;1;7;8;5;2;3;2;2;14;142
1992;26;26;12/26/1991;28;312;2885420945;CHI;0;ATL;1;11;1;44;15;31;484;1;2;5;3;4;75;1;2;3;6;2;3;4;1;34;231
1992;27;27;12/28/1991;28;314;2885968515;CHI;1;SAC;1;9;1;36;11;20;55;0;1;0;11;12;917;0;2;2;8;3;3;6;5;33;263
1992;28;28;12/30/1991;28;316;2886516085;CHI;0;IND;1;5;1;44;10;19;526;0;1;0;9;11;818;2;4;6;7;3;2;4;4;29;252
1992;29;29;1/3/1992;28;320;2887611225;CHI;0;MIL;0;-5;1;40;19;29;655;0;2;0;6;8;75;2;4;6;7;1;0;1;4;44;364
1992;30;30;1/4/1992;28;321;288788501;CHI;1;NJN;1;44;1;32;12;20;6;0;0;0;3;4;75;2;3;5;1;1;2;0;1;27;224
1992;31;31;1/7/1992;28;324;2888706366;CHI;1;WSB;1;13;1;37;7;15;467;1;1;1;6;6;1;0;5;5;9;4;1;3;3;21;216
1992;32;32;1/8/1992;28;325;2888980151;CHI;0;MIA;1;2;1;47;17;27;63;0;0;0;6;9;667;0;6;6;8;1;2;4;3;40;313
1992;33;33;1/10/1992;28;327;2889527721;CHI;1;UTA;1;15;1;37;15;25;6;1;2;5;6;6;1;1;4;5;4;1;1;2;3;37;287
1992;34;34;1/11/1992;28;328;2889801506;CHI;1;MIA;1;9;1;39;10;19;526;0;0;0;10;10;1;0;6;6;7;1;1;1;4;30;265
1992;35;35;1/14/1992;28;331;2890622861;CHI;1;PHI;1;23;1;33;11;20;55;0;1;0;4;4;1;0;5;5;4;5;2;2;0;26;251
1992;36;36;1/16/1992;28;333;2891170431;CHI;0;CLE;1;15;1;39;15;26;577;0;2;0;5;6;833;0;4;4;8;2;1;2;4;35;283
1992;37;37;1/17/1992;28;334;2891444216;CHI;1;SAS;1;6;1;38;10;23;435;1;1;1;10;10;1;0;4;4;8;1;0;1;3;31;245
1992;38;38;1/19/1992;28;336;2891991786;CHI;0;DET;1;2;1;45;12;27;444;0;2;0;10;14;714;0;6;6;6;2;0;3;3;34;221
1992;39;39;1/21/1992;28;338;2892539357;CHI;1;PHO;1;6;1;41;13;23;565;0;0;0;4;5;8;2;3;5;7;5;1;4;3;30;264
1992;40;40;1/22/1992;28;339;2892813142;CHI;0;CHH;1;3;1;43;7;18;389;1;2;5;8;8;1;2;4;6;4;2;2;5;2;23;162
1992;41;41;1/24/1992;28;341;2893360712;CHI;1;DET;1;24;1;30;9;14;643;0;0;0;2;2;1;1;1;2;5;0;2;2;0;20;177
1992;42;42;1/25/1992;28;342;2893634497;CHI;1;HOU;1;14;1;41;12;27;444;3;3;1;8;10;8;0;3;3;5;4;1;4;2;35;244
1992;43;43;1/28/1992;28;345;2894455852;CHI;0;SAS;0;-5;1;44;15;31;484;0;1;0;9;11;818;0;9;9;7;4;0;3;3;39;299
1992;44;44;1/30/1992;28;347;2895003422;CHI;0;HOU;0;-3;1;43;9;26;346;0;1;0;4;4;1;2;3;5;5;3;0;1;3;22;14
1992;45;45;1/31/1992;28;348;2895277207;CHI;0;DAL;1;15;1;37;10;17;588;0;1;0;5;6;833;2;8;10;9;1;0;1;3;25;256
1992;46;46;2/2/1992;28;350;2895824778;CHI;0;LAL;1;6;1;44;13;27;481;1;1;1;6;8;75;0;8;8;11;2;0;5;4;33;24
1992;47;47;2/3/1992;28;351;2896098563;CHI;0;UTA;0;-3;1;56;13;34;382;1;1;1;7;9;778;2;11;13;8;2;1;2;5;34;236
